Geneid	Start	end	gene_names	5GA00A11	5GA00A12	5GA00A13	5GA02A11	5GA02A12	5GA02A13	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	M_minus	M_plus	Log2fold	Obs_log(1/p)	GalNAc_gene	YmN	Rank	Exp_log(1/p)
a4-8-110_04615	939174	940595	inference=ab initio prediction:Prodigal:2.6.3	96.00331617	95.63807875	92.38661895	89.18610612	80.81383804	84.40802395	1095.318959	-0.158767868	0.158309891	-1.002892915	0.315912531	0.691762335	94.67600462	84.80265604	-0.158889374	1.673265699	FALSE	FALSE	521	0.64808831
a4-8-110_08195	1646748	1647317	K07496	27.64061746	33.41168868	33.07696642	55.26510189	66.57207147	44.75604613	200.0307008	0.822604845	0.247717929	3.320731959	0.000897817	0.0128726	31.37642419	55.53107316	0.823614332	1.672042903	FALSE	TRUE	522	0.647255531
a4-8-110_02170	460420	461706	rimO	809.1937101	851.3576733	833.0275932	784.2615349	769.8014001	789.8030495	9870.715709	-0.089320068	0.106325816	-0.840060027	0.400874731	0.756658786	831.1929922	781.2886615	-0.089327814	1.671145369	FALSE	FALSE	523	0.646424345
a4-8-110_11595	2280500	2282557	"fusA, GFM, EFG"	76.3113195	66.53071773	67.42686566	58.72191717	51.12048516	57.43731759	1473.208357	-0.32976999	0.169158632	-1.949471846	0.051239102	0.258301226	70.0896343	55.75990664	-0.329972951	1.668972515	FALSE	FALSE	524	0.645594747
a4-8-110_08640	1727650	1728189	"RP-L5, MRPL5, rplE"	1695.013491	1786.23336	1854.243284	2127.044517	2316.262871	2006.485516	6913.084982	0.273619159	0.23454141	1.16661343	0.243366517	0.613102158	1778.496712	2149.930968	0.27363203	1.668912394	FALSE	TRUE	525	0.64476673
a4-8-110_07625	1549418	1549708	inference=ab initio prediction:Prodigal:2.6.3	21.88695526	20.46976158	17.36370237	13.77742934	15.75910912	13.88506394	66.48759252	-0.459462983	0.225782191	-2.034983278	0.041852556	0.224612636	19.9068064	14.47386747	-0.459811325	1.66763892	FALSE	FALSE	526	0.64394029
a4-8-110_07385	1496289	1496555	inference=ab initio prediction:Prodigal:2.6.3	96.35890608	102.12205	87.56104818	110.9334221	132.0168242	128.1867634	992.9100221	0.375840292	0.278516067	1.349438456	0.177196176	0.529325461	95.34733475	123.7123366	0.375724856	1.666998675	FALSE	TRUE	527	0.643115419
a4-8-110_05890	1214159	1215703	"guaA, GMPS"	606.4263542	608.0781581	613.9650166	561.6790691	556.5704537	590.7889852	9693.34527	-0.097447287	0.196933454	-0.494823429	0.620724764	0.87074986	609.489843	569.6795027	-0.097451681	1.662994098	FALSE	FALSE	528	0.642292111
a4-8-110_01935	403603	404307	inference=ab initio prediction:Prodigal:2.6.3	184.8442831	199.3302076	194.9035614	179.4260407	172.9517848	168.342353	1063.607997	-0.153268274	0.186799422	-0.820496512	0.411933117	0.763845431	193.0260174	173.5733928	-0.153249504	1.654802042	FALSE	FALSE	529	0.641470362
a4-8-110_11655	2291083	2291784	inference=ab initio prediction:Prodigal:2.6.3	942.8546866	932.3105322	1002.102036	865.1819486	881.3916284	885.3735277	11208.75118	-0.128578488	0.200093213	-0.642592952	0.520488258	0.833506313	959.0890849	877.3157016	-0.128568737	1.651069684	FALSE	FALSE	530	0.640650164
a4-8-110_00930	175768	176460	pphA	84.40864621	75.18060049	87.8214937	70.48654081	64.09854772	67.22251988	716.3136949	-0.294009432	0.125205147	-2.348221603	0.018863295	0.132640261	82.4702468	67.2692028	-0.293927564	1.649661617	FALSE	FALSE	531	0.639831513
a4-8-110_01500	299311	300606	gene=RsmB	366.4485082	383.1693507	370.9091755	357.2095348	345.732623	352.4236192	3202.832005	-0.086422069	0.154876816	-0.558005198	0.576840835	0.854072416	373.5090115	351.7885923	-0.08643435	1.649330239	FALSE	FALSE	532	0.639014401
a4-8-110_10625	2096405	2097394	"GBE1, glgB"	268.1727992	285.2504523	245.214587	215.9580097	204.4536066	229.6769429	2142.674735	-0.296656379	0.12026249	-2.466740707	0.013634905	0.106185406	266.2126128	216.6961864	-0.296905162	1.648409441	FALSE	FALSE	533	0.638198825
a4-8-110_08600	1724633	1724905	"RP-S19, rpsS"	3464.205631	3541.813685	3856.963296	4396.158634	4804.276979	4137.192574	7188.423729	0.296066346	0.231110014	1.28106239	0.200171753	0.56023599	3620.994204	4445.876062	0.296081863	1.647903736	FALSE	TRUE	534	0.637384777
a4-8-110_05540	1141238	1141867	gene=YotD	882.735464	824.1900323	1134.823465	1274.590289	1408.312565	1288.500225	6954.150627	0.482819373	0.215660736	2.23879127	0.025169501	0.161084804	947.2496538	1323.801026	0.482869682	1.64652401	FALSE	TRUE	535	0.636572252
a4-8-110_08110	1634345	1634623	inference=ab initio prediction:Prodigal:2.6.3	149.585634	151.5562175	143.5326943	172.4400833	196.2761655	170.0956926	1255.928618	0.276737717	0.160718615	1.721877193	0.085091767	0.344565766	148.2248486	179.6039805	0.277032001	1.644697582	FALSE	TRUE	536	0.635761244
a4-8-110_05555	1142797	1143564	tatC	590.0107118	582.473733	657.03776	497.957857	519.7307353	532.9222816	3182.846706	-0.238713099	0.102673985	-2.324961863	0.020074	0.1380791	609.8407349	516.8702913	-0.238630238	1.644317476	FALSE	FALSE	537	0.634951748
a4-8-110_00655	131336	132283	"phoH, phoL"	198.3714931	203.1940427	191.7207965	246.9304351	216.2623835	232.3309966	2573.666898	0.229698667	0.088952259	2.582269063	0.009815303	0.082091624	197.7621108	231.8412717	0.229371367	1.6437454	FALSE	TRUE	538	0.634143758
a4-8-110_04660	947966	948358	gene=BcsA	1.705933837	0.426957719	0.959484522	2.290156894	3.889652886	3.427102295	9.980947608	1.633990173	0.566260841	2.885578615	0.003906949	NA	1.030792026	3.202304025	1.635357001	1.643684101	FALSE	TRUE	539	0.633337269
a4-8-110_08540	1706417	1710535	rpoB	2133.329592	2232.899625	2271.344452	2448.553322	2569.989699	2375.526768	70978.52568	0.155710828	0.155730304	0.999874937	0.317371035	0.691762335	2212.524556	2464.68993	0.155712692	1.642705657	FALSE	TRUE	540	0.632532274
a4-8-110_03685	742783	744243	umuC	2330.221551	2284.001991	2586.52912	2763.602905	2974.179222	2747.170829	28738.95818	0.236729135	0.082761673	2.860371573	0.004231449	0.043864035	2400.250887	2828.317652	0.236758948	1.640145797	FALSE	TRUE	541	0.631728769
a4-8-110_02910	600249	601502	umuC	6.01464113	5.954425897	4.690915238	7.699270393	8.317923622	6.949696604	152.7467839	0.464574591	0.192875188	2.408679912	0.016010333	0.118230151	5.553327422	7.655630206	0.463168685	1.639411878	FALSE	TRUE	542	0.630926747
a4-8-110_09370	1835387	1835833	smpB	981.837912	1108.306304	965.891818	800.2722014	848.302122	871.8464354	4967.849647	-0.277978033	0.19014786	-1.461904606	0.143767353	0.473082436	1018.678678	840.1402529	-0.277996957	1.639066544	FALSE	FALSE	543	0.630126204
a4-8-110_07500	1527737	1529626	"PTS-Fru-EIIC, fruA"	26.47142214	31.16181411	30.28590049	38.52949383	34.35024737	35.50522776	915.0183812	0.301920081	0.190341561	1.586201563	0.112693593	0.416099422	29.30637891	36.12832299	0.301915569	1.636160634	FALSE	TRUE	544	0.629327134
a4-8-110_05480	1128996	1129355	gene=LysR	264.9137548	184.1077266	152.716354	83.63930571	72.18547481	84.28823698	1424.630012	-1.324189732	0.179990114	-7.357013669	1.88E-13	1.30E-11	200.5792785	80.0376725	-1.325421452	1.635991974	FALSE	FALSE	545	0.628529532
a4-8-110_01195	235191	235895	dnaJ	283.5071481	292.8666513	269.9981279	387.2863504	326.5166438	341.5169631	1971.932625	0.31835746	0.251935556	1.263646407	0.206356969	0.56741742	282.1239758	351.7733191	0.318316787	1.635848326	FALSE	TRUE	546	0.627733391
a4-8-110_00870	167327	167518	inference=ab initio prediction:Prodigal:2.6.3	176.774062	199.2558306	168.5064708	152.1360333	143.7777299	132.4568737	247.3404641	-0.345910768	0.154249607	-2.24253906	0.024926554	0.16081104	181.5121211	142.7902123	-0.346168801	1.635518351	FALSE	FALSE	547	0.626938707
a4-8-110_00015	4622	5695	oppD	1246.213855	1264.08227	1350.10568	1400.404771	1423.308738	1393.546175	10537.56081	0.127541037	0.135828074	0.938988772	0.347736509	0.723659013	1286.800602	1405.753228	0.127554844	1.631714423	FALSE	TRUE	548	0.626145475
a4-8-110_04210	847310	847855	inference=ab initio prediction:Prodigal:2.6.3	114.5014356	119.2384998	116.0238207	105.1985056	97.98933233	108.9727702	775.6584179	-0.163920731	0.207702574	-0.789208951	0.429989891	0.774925462	116.5879187	104.053536	-0.164092306	1.631070181	FALSE	FALSE	549	0.625353689
a4-8-110_00620	124954	125499	inference=ab initio prediction:Prodigal:2.6.3	19.18589738	15.36578605	18.64668546	23.52730112	27.00882437	22.34594754	112.7539614	0.451172522	0.170980577	2.63873553	0.008321587	0.072055155	17.73278963	24.29402434	0.454181983	1.630017201	FALSE	TRUE	550	0.624563344
a4-8-110_11405	2246346	2247545	inference=ab initio prediction:Prodigal:2.6.3	310.2843091	254.9775489	239.3813137	189.3475695	178.1157858	198.528508	3226.683302	-0.507445832	0.171663612	-2.956047739	0.003116089	0.03528371	268.2143906	188.6639544	-0.507567832	1.629774854	FALSE	FALSE	551	0.623774435
a4-8-110_05545	1142282	1142644	gene=tatB	466.3473264	424.108394	521.8834556	358.1643643	365.1281645	379.5453314	1345.7591	-0.356983429	0.157543763	-2.26593184	0.023455557	0.156464862	470.7797253	367.6126201	-0.356865895	1.626190323	FALSE	FALSE	552	0.622986956
a4-8-110_02945	606289	606945	inference=ab initio prediction:Prodigal:2.6.3	65.30844425	65.89185844	76.56335989	88.79515333	89.2353028	80.07065969	408.9394752	0.312349096	0.170455175	1.832441258	0.066885706	0.305131485	69.25455419	86.03370527	0.312993026	1.625042287	FALSE	TRUE	553	0.622200902
a4-8-110_10770	2123577	2124464	murB	323.7023864	336.7225132	328.9236119	310.3303264	297.2005544	314.0511547	2827.13226	-0.1022448	0.083012273	-1.231682925	0.218067551	0.583628063	329.7828372	307.1940118	-0.102366225	1.624404327	FALSE	FALSE	554	0.621416269
a4-8-110_06235	1278428	1279309	gene=Cof	115.3492695	110.531221	100.639483	93.3242475	94.71125782	90.09548856	960.6520878	-0.231300093	0.150825896	-1.533556891	0.125138701	0.441179476	108.8399912	92.71033129	-0.231406723	1.624380937	FALSE	FALSE	555	0.620633051
a4-8-110_07895	1590132	1591397	livK	10.458951	8.283687979	11.07999994	12.47351072	13.77915228	13.57990479	148.7177393	0.415498473	0.172013274	2.415502384	0.01571352	0.116819701	9.94087964	13.2775226	0.417540562	1.623277296	FALSE	TRUE	556	0.619851242
a4-8-110_03395	688907	689452	inference=ab initio prediction:Prodigal:2.6.3	881.9373307	990.3249111	773.2158906	1193.598429	1546.749259	1249.486716	7703.938497	0.592801358	0.298008669	1.989208433	0.046678202	0.24080717	881.8260441	1329.944801	0.592800377	1.623223383	FALSE	TRUE	557	0.619070839
a4-8-110_04110	830200	831186	ABC.X4.S	95.35146071	104.9777426	100.0191163	109.0118478	117.1597109	120.0037277	2143.703461	0.204865678	0.268728642	0.762351479	0.445850257	0.786291827	100.1161065	115.3917621	0.204866141	1.621266107	FALSE	TRUE	558	0.618291835
a4-8-110_06995	1431796	1432269	inference=ab initio prediction:Prodigal:2.6.3	88.93124868	91.50811853	82.41607683	64.90446949	73.22568423	77.05366147	462.5064119	-0.288329278	0.153594238	-1.877214159	0.060488748	0.282964311	87.61848135	71.7279384	-0.288700044	1.618488504	FALSE	FALSE	559	0.617514226
a4-8-110_01035	199717	199905	gene=PspC	90.89851824	106.5361166	88.98228998	66.23609614	78.97702303	63.29739542	268.2955609	-0.458838341	0.228084576	-2.011702628	0.044251293	0.231532834	95.47230827	69.50350486	-0.45799661	1.616339751	FALSE	FALSE	560	0.616738007
a4-8-110_07080	1444080	1445231	K06872	70.20039909	68.60343292	70.17829708	64.20680398	66.03472285	60.45150156	760.8485792	-0.132279679	0.172769367	-0.765643131	0.443888673	0.785341499	69.6607097	63.5643428	-0.132127476	1.616146029	FALSE	FALSE	561	0.615963173
a4-8-110_04980	1020693	1021247	scpB	418.2650077	372.9267969	384.2792561	446.5513343	468.7161589	436.3883545	2106.765236	0.201436049	0.107380633	1.875906705	0.060668092	0.28320327	391.8236869	450.5519492	0.201488845	1.616058205	FALSE	TRUE	562	0.615189718
a4-8-110_07680	1554386	1555171	gene=COG1107	184.7739587	179.6424604	156.4919255	136.1602371	137.167465	147.6677901	1735.1812	-0.306839969	0.125029345	-2.454143612	0.014122057	0.107890244	173.6361149	140.3318307	-0.307224763	1.614076566	FALSE	FALSE	563	0.614417639
a4-8-110_05615	1154667	1155443	proC	255.7262335	254.9308494	247.6966715	275.3694617	276.5867413	262.1511424	2236.884371	0.10233433	0.119367046	0.857308053	0.391274659	0.756470556	252.7845848	271.3691151	0.102348047	1.611337247	FALSE	TRUE	564	0.61364693
a4-8-110_10530	2076958	2077716	"E3.1.11.2, xthA"	538.8188653	508.6889023	479.2211813	444.4640713	449.598113	450.0986114	2926.0797	-0.183691646	0.132337887	-1.388050317	0.165121724	0.512861021	508.9096496	448.0535986	-0.183738222	1.610919645	FALSE	FALSE	565	0.612877586
a4-8-110_07070	1441828	1442991	gene=YdjI	286.3303325	266.5393604	251.125785	211.2304855	209.7352022	238.0880081	3080.700312	-0.286685301	0.158137953	-1.81288107	0.069850166	0.311574076	267.9984926	219.6845653	-0.286791375	1.610697198	FALSE	FALSE	566	0.612109603
a4-8-110_05810	1196202	1197461	inference=ab initio prediction:Prodigal:2.6.3	35.982511	38.48617213	33.87711399	45.32626971	42.39067923	40.68220017	455.7706286	0.245388529	0.133186874	1.842437791	0.065411138	0.300265682	36.11526571	42.79971637	0.244992451	1.610262275	FALSE	TRUE	567	0.611342975
a4-8-110_03290	665754	666605	"yidC, spoIIIJ, OXA1, ccfA"	2116.641163	2056.170496	1970.627826	1897.34587	1836.07004	1906.458391	16955.12331	-0.123360377	0.096271645	-1.281378094	0.200060895	0.56023599	2047.813162	1879.9581	-0.123383585	1.609112435	FALSE	FALSE	568	0.610577698
a4-8-110_02060	435701	436081	inference=ab initio prediction:Prodigal:2.6.3	276.0472958	243.5440792	292.7545932	637.173451	413.9606773	475.9830788	1455.653832	0.91065257	0.168791286	5.395139719	6.85E-08	2.61E-06	270.7819894	509.039069	0.910644604	1.603880625	FALSE	TRUE	569	0.609813767
a4-8-110_04675	952046	953344	gene=gmhB	4.515996907	4.39184684	4.702582108	5.416944692	7.129885395	6.343002536	63.26861185	0.470419023	0.222534559	2.113914464	0.034522574	0.196622494	4.536808618	6.296610874	0.472897711	1.602784943	FALSE	TRUE	570	0.609051178
a4-8-110_02075	438500	440677	relA	352.4154425	352.5762153	349.1688407	365.4148072	357.3665075	368.8144638	6190.084137	0.050358415	0.117924305	0.427040166	0.669350073	0.889701284	351.3868328	363.8652595	0.050344183	1.601571065	FALSE	TRUE	571	0.608289926
a4-8-110_05645	1160489	1161055	TC.CNT	107.7479997	107.4239176	112.7907054	122.6594373	115.452355	118.3507592	545.3064436	0.120142305	0.097421967	1.233215757	0.217495278	0.583628063	109.3208742	118.8208505	0.120219118	1.600595523	FALSE	TRUE	572	0.607530005
a4-8-110_01605	327891	328409	"mazF, ndoA, chpA"	43.11304033	42.5143766	47.95204149	52.02495141	60.11967061	53.27565108	221.9707508	0.307603293	0.212991828	1.444202324	0.148682071	0.484918779	44.52648614	55.14009103	0.308437885	1.596647331	FALSE	TRUE	573	0.606771412
a4-8-110_04965	1018627	1019232	inference=ab initio prediction:Prodigal:2.6.3	771.3840109	747.3218508	725.4073481	865.6020054	828.8630559	797.4948876	4938.380253	0.151177129	0.078760119	1.919462926	0.054925774	0.269470599	748.0377366	830.6533163	0.151135423	1.595940032	FALSE	TRUE	574	0.606014141
a4-8-110_02855	589705	590877	inference=ab initio prediction:Prodigal:2.6.3	2814.399797	2811.879114	2721.579565	3242.011273	3102.341967	2947.051727	26037.96403	0.154490933	0.197681874	0.781512892	0.434500897	0.776856027	2782.619492	3097.134989	0.154490623	1.594251677	FALSE	TRUE	575	0.605258189
a4-8-110_10480	2064485	2064667	inference=ab initio prediction:Prodigal:2.6.3	42.5889179	53.63918823	51.10120189	36.66298861	37.83503246	30.30523437	86.86534496	-0.493618553	0.237178012	-2.081215498	0.037414186	0.208612429	49.10976934	34.93441848	-0.491360921	1.594063867	FALSE	FALSE	576	0.60450355
a4-8-110_03895	784461	785306	gene=OmpR	80.2378721	72.29438872	85.13213556	117.3155387	110.9646407	93.36744878	1514.963158	0.436104173	0.155198242	2.809981401	0.004954436	0.048836586	79.22146546	107.2158761	0.436555256	1.589800662	FALSE	TRUE	577	0.603750221
a4-8-110_07570	1541712	1542683	inference=ab initio prediction:Prodigal:2.6.3	360.3916862	389.707635	353.9562093	323.3278716	327.0224958	334.4305544	7174.962663	-0.164893265	0.131607892	-1.252913195	0.210237299	0.573091304	368.0185102	328.2603073	-0.164938019	1.589782596	FALSE	FALSE	578	0.602998195
a4-8-110_07930	1597182	1599440	inference=ab initio prediction:Prodigal:2.6.3	31.31056918	30.45404928	28.77740005	24.62962406	25.19660076	27.84677901	864.016866	-0.220774071	0.146148789	-1.510611707	0.13088741	0.446676044	30.18067284	25.89100128	-0.22117421	1.588345968	FALSE	FALSE	579	0.60224747
a4-8-110_10620	2094957	2096399	glgA	287.4192618	300.7624209	253.8935679	232.7052183	213.0527995	234.8795174	3191.60746	-0.306869956	0.114489903	-2.680323324	0.007355108	0.066286034	280.6917502	226.8791784	-0.307062449	1.586187115	FALSE	FALSE	580	0.60149804
a4-8-110_11490	2261636	2262541	glk	504.6739764	526.7187938	443.4197354	395.0169053	378.7343045	417.8194418	5531.831401	-0.307629726	0.242213207	-1.270078247	0.204056759	0.56602679	491.6041685	397.1902172	-0.307667059	1.583661416	FALSE	FALSE	581	0.600749901
a4-8-110_01175	228951	230243	gene=ltrA	27.74022575	24.85121769	24.73021267	30.94392754	28.58233944	30.33034643	256.8269029	0.217378312	0.147802945	1.470730586	0.141363991	0.47007785	25.77388537	29.95220447	0.216752151	1.583386011	FALSE	TRUE	582	0.600003049
a4-8-110_05070	1037904	1038851	gene=WcaA	179.8957168	174.9628146	189.8910959	203.8621768	226.5063911	203.9999866	2261.801148	0.219429859	0.111794258	1.962800809	0.049669324	0.252695546	181.5832091	211.4561848	0.219727954	1.5756352	FALSE	TRUE	583	0.599257479
a4-8-110_00755	146865	147341	lspA	365.2589423	356.5190941	392.7296873	461.2512163	436.0253398	408.9218966	1964.704015	0.228907933	0.19922154	1.149011964	0.250551047	0.621591812	371.5025746	435.3994842	0.22896749	1.575632053	FALSE	TRUE	584	0.598513187
a4-8-110_09335	1828086	1828622	inference=ab initio prediction:Prodigal:2.6.3	46.037579	46.08877392	40.58673131	34.43493398	37.50837144	38.35921925	248.8124205	-0.266213183	0.171133374	-1.555588932	0.119805872	0.432240794	44.23769474	36.76750822	-0.266844801	1.574744417	FALSE	FALSE	585	0.597770168
a4-8-110_10380	2045068	2046285	pepP	566.4682512	579.0146097	581.4050816	630.4520916	596.8802535	610.460665	6782.044086	0.089814792	0.080858102	1.110770464	0.266667163	0.640697602	575.6293142	612.59767	0.089799816	1.574074064	FALSE	TRUE	586	0.597028418
a4-8-110_01135	218465	220234	uvrC	122.2970234	129.0215572	130.7201713	135.6750344	142.2457307	137.2812441	1636.08682	0.120054124	0.181242858	0.66239368	0.507718953	0.825080392	127.3462506	138.4006697	0.12009444	1.56714767	FALSE	TRUE	587	0.596287933
a4-8-110_05775	1186786	1190478	"purL, PFAS"	62.56366837	60.65678371	66.04215365	53.4617432	51.83830938	58.3311578	1928.175458	-0.2099015	0.14000162	-1.499279085	0.133801246	0.453200147	63.08753524	54.54373679	-0.209941445	1.566718765	FALSE	FALSE	588	0.595548708
a4-8-110_02190	463878	464738	"ispH, lytB"	195.7373327	176.3692419	165.6337737	137.6038267	152.9991256	146.3068533	2111.440931	-0.299537742	0.135403201	-2.212191001	0.02695347	0.166238164	179.2467828	145.6366019	-0.299574241	1.566065059	FALSE	FALSE	589	0.594810739
a4-8-110_08530	1705413	1705781	"RP-L7, MRPL12, rplL"	2169.365327	2410.509561	2719.044964	2913.184513	3143.287837	3003.952681	7572.23544	0.311860998	0.164444331	1.896453322	0.057900127	0.277118592	2432.973284	3020.141677	0.311895751	1.565137815	FALSE	TRUE	590	0.594074022
a4-8-110_03120	637517	637699	inference=ab initio prediction:Prodigal:2.6.3	104.869486	96.73392065	84.89393217	70.19620989	62.40323536	78.36067745	185.6024855	-0.438678934	0.183988568	-2.384272781	0.017112912	0.123481406	95.49911294	70.3200409	-0.441551423	1.564026318	FALSE	FALSE	591	0.593338553
